id,ticket_id,priority,status,category,subject,description,created_date,resolved_date,assigned_to,created_at
374,TCK-00374,Medium,Resolved,Security,Security issue #374,Security ticket with medium priority; currently resolved.,2024-03-13,2024-03-25,grace.patel,2024-03-13 17:02:14
375,TCK-00375,Medium,Open,Security,Security issue #375,Security ticket with medium priority; currently open.,2024-08-04,,,2024-08-04 09:11:51
376,TCK-00376,Medium,In Progress,Access,Access issue #376,Access ticket with medium priority; currently in progress.,2024-09-17,,judy.chen,2024-09-17 17:27:29
377,TCK-00377,Medium,Resolved,Hardware,Hardware issue #377,Hardware ticket with medium priority; currently resolved.,2024-05-17,2024-06-11,diana.lee,2024-05-17 14:57:32
378,TCK-00378,High,Closed,Hardware,Hardware issue #378,Hardware ticket with high priority; currently closed.,2024-09-24,2024-10-23,eve.owens,2024-09-24 12:05:55
379,TCK-00379,Medium,Closed,Hardware,Hardware issue #379,Hardware ticket with medium priority; currently closed.,2024-05-04,2024-05-21,diana.lee,2024-05-04 14:18:32
380,TCK-00380,High,In Progress,Other,Other issue #380,Other ticket with high priority; currently in progress.,2024-07-02,,diana.lee,2024-07-02 16:29:45
381,TCK-00381,High,Resolved,Other,Other issue #381,Other ticket with high priority; currently resolved.,2024-04-20,2024-05-08,ivan.ali,2024-04-20 15:03:47
382,TCK-00382,Low,Closed,Software,Software issue #382,Software ticket with low priority; currently closed.,2024-09-15,2024-09-16,grace.patel,2024-09-15 08:30:44
383,TCK-00383,Low,In Progress,Other,Other issue #383,Other ticket with low priority; currently in progress.,2024-01-11,,ivan.ali,2024-01-11 13:00:48
384,TCK-00384,Medium,Closed,Access,Access issue #384,Access ticket with medium priority; currently closed.,2024-04-01,2024-04-26,frank.wong,2024-04-01 11:43:37
385,TCK-00385,Low,Closed,Security,Security issue #385,Security ticket with low priority; currently closed.,2024-10-14,2024-10-17,grace.patel,2024-10-14 18:31:26
386,TCK-00386,High,Closed,Security,Security issue #386,Security ticket with high priority; currently closed.,2024-04-19,2024-04-19,charlie.khan,2024-04-19 17:57:00
387,TCK-00387,Low,Open,Hardware,Hardware issue #387,Hardware ticket with low priority; currently open.,2024-12-02,,,2024-12-02 09:43:32
388,TCK-00388,Medium,Closed,Network,Network issue #388,Network ticket with medium priority; currently closed.,2024-09-19,2024-10-13,grace.patel,2024-09-19 08:40:06
389,TCK-00389,High,Closed,Security,Security issue #389,Security ticket with high priority; currently closed.,2024-04-14,2024-04-24,charlie.khan,2024-04-14 16:02:58
390,TCK-00390,Medium,Resolved,Access,Access issue #390,Access ticket with medium priority; currently resolved.,2024-01-23,2024-02-01,bob.jones,2024-01-23 11:27:25
391,TCK-00391,Medium,Resolved,Security,Security issue #391,Security ticket with medium priority; currently resolved.,2024-04-02,2024-05-01,eve.owens,2024-04-02 10:32:26
392,TCK-00392,Medium,Resolved,Security,Security issue #392,Security ticket with medium priority; currently resolved.,2024-04-18,2024-05-08,diana.lee,2024-04-18 09:42:45
393,TCK-00393,Low,Open,Access,Access issue #393,Access ticket with low priority; currently open.,2024-01-26,,grace.patel,2024-01-26 15:04:16
394,TCK-00394,Medium,Resolved,Network,Network issue #394,Network ticket with medium priority; currently resolved.,2024-05-27,2024-06-24,heidi.ng,2024-05-27 16:06:18
395,TCK-00395,Medium,Closed,Network,Network issue #395,Network ticket with medium priority; currently closed.,2024-11-19,2024-12-10,judy.chen,2024-11-19 16:56:58
396,TCK-00396,High,In Progress,Security,Security issue #396,Security ticket with high priority; currently in progress.,2024-03-22,,bob.jones,2024-03-22 11:59:14
397,TCK-00397,Critical,Closed,Other,Other issue #397,Other ticket with critical priority; currently closed.,2024-11-27,2024-12-12,charlie.khan,2024-11-27 08:03:23
398,TCK-00398,Medium,In Progress,Network,Network issue #398,Network ticket with medium priority; currently in progress.,2024-01-14,,charlie.khan,2024-01-14 15:15:57
399,TCK-00399,Medium,Open,Other,Other issue #399,Other ticket with medium priority; currently open.,2024-05-30,,,2024-05-30 16:27:37
400,TCK-00400,Medium,Closed,Access,Access issue #400,Access ticket with medium priority; currently closed.,2024-09-22,2024-10-02,heidi.ng,2024-09-22 17:39:58
401,TCK-00401,Medium,Closed,Software,Software issue #401,Software ticket with medium priority; currently closed.,2024-03-24,2024-04-22,diana.lee,2024-03-24 16:03:30
402,TCK-00402,High,Closed,Network,Network issue #402,Network ticket with high priority; currently closed.,2024-02-06,2024-02-26,charlie.khan,2024-02-06 11:39:02
403,TCK-00403,Medium,Resolved,Security,Security issue #403,Security ticket with medium priority; currently resolved.,2024-06-27,2024-07-23,eve.owens,2024-06-27 11:20:49
404,TCK-00404,High,Resolved,Network,Network issue #404,Network ticket with high priority; currently resolved.,2024-10-13,2024-10-21,bob.jones,2024-10-13 13:59:08
405,TCK-00405,Medium,Closed,Access,Access issue #405,Access ticket with medium priority; currently closed.,2024-02-17,2024-03-11,alice.smith,2024-02-17 13:12:31
406,TCK-00406,High,Closed,Network,Network issue #406,Network ticket with high priority; currently closed.,2024-02-08,2024-02-18,bob.jones,2024-02-08 18:29:03
407,TCK-00407,High,In Progress,Software,Software issue #407,Software ticket with high priority; currently in progress.,2024-02-17,,charlie.khan,2024-02-17 16:56:52
408,TCK-00408,High,In Progress,Other,Other issue #408,Other ticket with high priority; currently in progress.,2024-09-11,,bob.jones,2024-09-11 11:34:02
409,TCK-00409,High,In Progress,Other,Other issue #409,Other ticket with high priority; currently in progress.,2024-02-01,,alice.smith,2024-02-01 17:17:06
410,TCK-00410,Low,Closed,Hardware,Hardware issue #410,Hardware ticket with low priority; currently closed.,2024-04-10,2024-05-07,heidi.ng,2024-04-10 18:24:49
411,TCK-00411,Medium,Resolved,Security,Security issue #411,Security ticket with medium priority; currently resolved.,2024-09-28,2024-09-30,charlie.khan,2024-09-28 13:34:18
412,TCK-00412,High,Open,Security,Security issue #412,Security ticket with high priority; currently open.,2024-03-12,,bob.jones,2024-03-12 16:14:57
413,TCK-00413,Critical,Closed,Network,Network issue #413,Network ticket with critical priority; currently closed.,2024-10-21,2024-11-19,charlie.khan,2024-10-21 09:09:50
414,TCK-00414,Medium,Resolved,Network,Network issue #414,Network ticket with medium priority; currently resolved.,2024-11-25,2024-12-09,charlie.khan,2024-11-25 17:17:50
415,TCK-00415,Medium,Closed,Hardware,Hardware issue #415,Hardware ticket with medium priority; currently closed.,2024-04-01,2024-04-15,ivan.ali,2024-04-01 17:59:27
416,TCK-00416,Medium,Open,Hardware,Hardware issue #416,Hardware ticket with medium priority; currently open.,2024-04-20,,,2024-04-20 08:59:23
417,TCK-00417,Low,Closed,Software,Software issue #417,Software ticket with low priority; currently closed.,2024-11-25,2024-12-16,bob.jones,2024-11-25 14:52:37
418,TCK-00418,Low,On Hold,Other,Other issue #418,Other ticket with low priority; currently on hold.,2024-10-28,,bob.jones,2024-10-28 16:52:45
419,TCK-00419,Medium,Resolved,Software,Software issue #419,Software ticket with medium priority; currently resolved.,2024-09-07,2024-10-05,ivan.ali,2024-09-07 18:23:17
420,TCK-00420,High,Closed,Security,Security issue #420,Security ticket with high priority; currently closed.,2024-01-15,2024-01-29,eve.owens,2024-01-15 17:23:18
421,TCK-00421,Low,Resolved,Security,Security issue #421,Security ticket with low priority; currently resolved.,2024-01-20,2024-02-14,grace.patel,2024-01-20 16:07:16
422,TCK-00422,Low,Closed,Network,Network issue #422,Network ticket with low priority; currently closed.,2024-03-25,2024-04-11,judy.chen,2024-03-25 14:17:10
423,TCK-00423,Critical,Closed,Network,Network issue #423,Network ticket with critical priority; currently closed.,2024-10-25,2024-11-03,charlie.khan,2024-10-25 16:43:01
424,TCK-00424,Medium,Open,Other,Other issue #424,Other ticket with medium priority; currently open.,2024-02-15,,diana.lee,2024-02-15 15:47:23
425,TCK-00425,Medium,Closed,Other,Other issue #425,Other ticket with medium priority; currently closed.,2024-03-09,2024-03-18,bob.jones,2024-03-09 10:24:51
426,TCK-00426,High,Resolved,Network,Network issue #426,Network ticket with high priority; currently resolved.,2024-03-28,2024-04-18,ivan.ali,2024-03-28 10:14:58
427,TCK-00427,Medium,Closed,Hardware,Hardware issue #427,Hardware ticket with medium priority; currently closed.,2024-03-25,2024-04-03,judy.chen,2024-03-25 13:14:36
428,TCK-00428,Low,On Hold,Access,Access issue #428,Access ticket with low priority; currently on hold.,2024-11-10,,bob.jones,2024-11-10 09:36:45
429,TCK-00429,High,In Progress,Access,Access issue #429,Access ticket with high priority; currently in progress.,2024-06-05,,judy.chen,2024-06-05 17:17:42
430,TCK-00430,Medium,Resolved,Other,Other issue #430,Other ticket with medium priority; currently resolved.,2024-10-26,2024-11-11,judy.chen,2024-10-26 13:53:09
431,TCK-00431,High,In Progress,Security,Security issue #431,Security ticket with high priority; currently in progress.,2024-05-26,,bob.jones,2024-05-26 13:22:15
432,TCK-00432,Low,In Progress,Access,Access issue #432,Access ticket with low priority; currently in progress.,2024-10-24,,alice.smith,2024-10-24 16:00:59
433,TCK-00433,Critical,In Progress,Network,Network issue #433,Network ticket with critical priority; currently in progress.,2024-12-05,,charlie.khan,2024-12-05 09:50:53
434,TCK-00434,Low,Resolved,Security,Security issue #434,Security ticket with low priority; currently resolved.,2024-11-23,2024-12-18,charlie.khan,2024-11-23 08:28:47
435,TCK-00435,Medium,Closed,Access,Access issue #435,Access ticket with medium priority; currently closed.,2024-08-13,2024-09-01,heidi.ng,2024-08-13 18:23:24
436,TCK-00436,Medium,In Progress,Other,Other issue #436,Other ticket with medium priority; currently in progress.,2024-08-26,,eve.owens,2024-08-26 08:39:50
437,TCK-00437,Low,Resolved,Access,Access issue #437,Access ticket with low priority; currently resolved.,2024-06-14,2024-06-15,eve.owens,2024-06-14 08:59:15
438,TCK-00438,High,Resolved,Other,Other issue #438,Other ticket with high priority; currently resolved.,2024-11-18,2024-11-20,bob.jones,2024-11-18 16:32:41
439,TCK-00439,High,Closed,Security,Security issue #439,Security ticket with high priority; currently closed.,2024-07-29,2024-08-19,ivan.ali,2024-07-29 17:04:36
440,TCK-00440,Low,Resolved,Network,Network issue #440,Network ticket with low priority; currently resolved.,2024-04-14,2024-05-12,diana.lee,2024-04-14 13:27:45
441,TCK-00441,Medium,Closed,Network,Network issue #441,Network ticket with medium priority; currently closed.,2024-06-19,2024-07-13,ivan.ali,2024-06-19 15:40:56
442,TCK-00442,Medium,Closed,Access,Access issue #442,Access ticket with medium priority; currently closed.,2024-03-10,2024-03-21,frank.wong,2024-03-10 12:38:17
443,TCK-00443,Critical,Resolved,Security,Security issue #443,Security ticket with critical priority; currently resolved.,2024-03-12,2024-04-06,frank.wong,2024-03-12 09:07:00
444,TCK-00444,Medium,Resolved,Software,Software issue #444,Software ticket with medium priority; currently resolved.,2024-02-10,2024-02-10,charlie.khan,2024-02-10 16:36:58
445,TCK-00445,High,On Hold,Security,Security issue #445,Security ticket with high priority; currently on hold.,2024-06-10,,judy.chen,2024-06-10 16:13:07
446,TCK-00446,High,On Hold,Security,Security issue #446,Security ticket with high priority; currently on hold.,2024-03-12,,ivan.ali,2024-03-12 14:13:35
447,TCK-00447,Medium,On Hold,Hardware,Hardware issue #447,Hardware ticket with medium priority; currently on hold.,2024-08-25,,grace.patel,2024-08-25 10:31:52
448,TCK-00448,Medium,In Progress,Other,Other issue #448,Other ticket with medium priority; currently in progress.,2024-11-18,,frank.wong,2024-11-18 12:01:06
449,TCK-00449,Critical,In Progress,Hardware,Hardware issue #449,Hardware ticket with critical priority; currently in progress.,2024-10-02,,ivan.ali,2024-10-02 18:49:34
450,TCK-00450,Medium,Open,Security,Security issue #450,Security ticket with medium priority; currently open.,2024-06-19,,,2024-06-19 12:51:18
451,TCK-00451,Critical,In Progress,Other,Other issue #451,Other ticket with critical priority; currently in progress.,2024-10-04,,diana.lee,2024-10-04 13:43:22
452,TCK-00452,High,Resolved,Other,Other issue #452,Other ticket with high priority; currently resolved.,2024-06-10,2024-06-30,grace.patel,2024-06-10 10:30:53
453,TCK-00453,High,In Progress,Network,Network issue #453,Network ticket with high priority; currently in progress.,2024-05-07,,alice.smith,2024-05-07 14:03:28
454,TCK-00454,High,In Progress,Access,Access issue #454,Access ticket with high priority; currently in progress.,2024-08-01,,diana.lee,2024-08-01 08:34:17
455,TCK-00455,Medium,Open,Software,Software issue #455,Software ticket with medium priority; currently open.,2024-03-21,,,2024-03-21 16:48:41
456,TCK-00456,Critical,Closed,Software,Software issue #456,Software ticket with critical priority; currently closed.,2024-09-17,2024-09-17,alice.smith,2024-09-17 10:00:16
457,TCK-00457,Low,In Progress,Security,Security issue #457,Security ticket with low priority; currently in progress.,2024-12-25,,diana.lee,2024-12-25 17:28:40
458,TCK-00458,Medium,Closed,Security,Security issue #458,Security ticket with medium priority; currently closed.,2024-03-20,2024-04-02,eve.owens,2024-03-20 15:24:38
459,TCK-00459,Medium,In Progress,Hardware,Hardware issue #459,Hardware ticket with medium priority; currently in progress.,2024-03-18,,bob.jones,2024-03-18 13:54:22
460,TCK-00460,Medium,Resolved,Access,Access issue #460,Access ticket with medium priority; currently resolved.,2024-10-30,2024-11-08,heidi.ng,2024-10-30 12:16:41
461,TCK-00461,Critical,In Progress,Security,Security issue #461,Security ticket with critical priority; currently in progress.,2024-05-28,,grace.patel,2024-05-28 14:39:25
462,TCK-00462,Low,Resolved,Hardware,Hardware issue #462,Hardware ticket with low priority; currently resolved.,2024-05-22,2024-05-31,charlie.khan,2024-05-22 09:47:28
463,TCK-00463,High,Resolved,Other,Other issue #463,Other ticket with high priority; currently resolved.,2024-10-20,2024-11-17,diana.lee,2024-10-20 10:01:11
464,TCK-00464,Medium,Open,Hardware,Hardware issue #464,Hardware ticket with medium priority; currently open.,2024-12-09,,alice.smith,2024-12-09 14:37:30
465,TCK-00465,High,Open,Access,Access issue #465,Access ticket with high priority; currently open.,2024-06-07,,,2024-06-07 08:04:01
466,TCK-00466,High,Resolved,Hardware,Hardware issue #466,Hardware ticket with high priority; currently resolved.,2024-11-04,2024-12-04,eve.owens,2024-11-04 09:33:49
467,TCK-00467,Medium,Closed,Software,Software issue #467,Software ticket with medium priority; currently closed.,2024-08-09,2024-08-24,eve.owens,2024-08-09 17:10:00
468,TCK-00468,High,In Progress,Other,Other issue #468,Other ticket with high priority; currently in progress.,2024-11-25,,heidi.ng,2024-11-25 08:55:25
469,TCK-00469,High,Open,Hardware,Hardware issue #469,Hardware ticket with high priority; currently open.,2024-10-22,,heidi.ng,2024-10-22 18:59:02
470,TCK-00470,Medium,Resolved,Hardware,Hardware issue #470,Hardware ticket with medium priority; currently resolved.,2024-08-09,2024-08-27,grace.patel,2024-08-09 09:38:51
471,TCK-00471,Critical,Open,Security,Security issue #471,Security ticket with critical priority; currently open.,2024-05-27,,diana.lee,2024-05-27 08:47:45
472,TCK-00472,Low,Open,Security,Security issue #472,Security ticket with low priority; currently open.,2024-09-29,,charlie.khan,2024-09-29 17:36:29
473,TCK-00473,Low,In Progress,Hardware,Hardware issue #473,Hardware ticket with low priority; currently in progress.,2024-11-27,,diana.lee,2024-11-27 17:22:59
474,TCK-00474,Critical,Closed,Access,Access issue #474,Access ticket with critical priority; currently closed.,2024-01-04,2024-02-02,diana.lee,2024-01-04 12:05:46
475,TCK-00475,High,On Hold,Access,Access issue #475,Access ticket with high priority; currently on hold.,2024-05-27,,bob.jones,2024-05-27 18:23:43
476,TCK-00476,High,Closed,Access,Access issue #476,Access ticket with high priority; currently closed.,2024-07-07,2024-08-03,judy.chen,2024-07-07 10:06:48
477,TCK-00477,Medium,Closed,Network,Network issue #477,Network ticket with medium priority; currently closed.,2024-07-15,2024-07-16,heidi.ng,2024-07-15 17:14:51
478,TCK-00478,Medium,Open,Security,Security issue #478,Security ticket with medium priority; currently open.,2024-10-03,,,2024-10-03 11:59:58
479,TCK-00479,High,On Hold,Software,Software issue #479,Software ticket with high priority; currently on hold.,2024-01-05,,charlie.khan,2024-01-05 13:56:26
480,TCK-00480,High,In Progress,Hardware,Hardware issue #480,Hardware ticket with high priority; currently in progress.,2024-07-29,,alice.smith,2024-07-29 09:35:28
481,TCK-00481,High,Open,Network,Network issue #481,Network ticket with high priority; currently open.,2024-05-29,,frank.wong,2024-05-29 08:51:48
482,TCK-00482,Low,Closed,Network,Network issue #482,Network ticket with low priority; currently closed.,2024-06-03,2024-07-03,grace.patel,2024-06-03 11:30:23
483,TCK-00483,Medium,In Progress,Access,Access issue #483,Access ticket with medium priority; currently in progress.,2024-07-22,,judy.chen,2024-07-22 17:23:53
484,TCK-00484,Medium,Resolved,Other,Other issue #484,Other ticket with medium priority; currently resolved.,2024-11-26,2024-11-30,alice.smith,2024-11-26 08:38:29
485,TCK-00485,Medium,In Progress,Security,Security issue #485,Security ticket with medium priority; currently in progress.,2024-06-19,,judy.chen,2024-06-19 09:38:37
486,TCK-00486,Low,Open,Hardware,Hardware issue #486,Hardware ticket with low priority; currently open.,2024-09-20,,diana.lee,2024-09-20 10:25:56
487,TCK-00487,Low,Open,Access,Access issue #487,Access ticket with low priority; currently open.,2024-08-20,,bob.jones,2024-08-20 08:22:17
488,TCK-00488,High,On Hold,Security,Security issue #488,Security ticket with high priority; currently on hold.,2024-04-05,,bob.jones,2024-04-05 11:03:10
489,TCK-00489,Low,Open,Network,Network issue #489,Network ticket with low priority; currently open.,2024-05-21,,,2024-05-21 14:36:52
490,TCK-00490,High,Open,Security,Security issue #490,Security ticket with high priority; currently open.,2024-04-29,,ivan.ali,2024-04-29 14:52:14
491,TCK-00491,High,On Hold,Network,Network issue #491,Network ticket with high priority; currently on hold.,2024-02-05,,heidi.ng,2024-02-05 10:03:31
492,TCK-00492,High,Closed,Other,Other issue #492,Other ticket with high priority; currently closed.,2024-01-08,2024-02-03,ivan.ali,2024-01-08 17:38:30
493,TCK-00493,Low,Closed,Security,Security issue #493,Security ticket with low priority; currently closed.,2024-06-06,2024-06-28,diana.lee,2024-06-06 09:45:00
494,TCK-00494,High,In Progress,Other,Other issue #494,Other ticket with high priority; currently in progress.,2024-02-21,,alice.smith,2024-02-21 17:56:23
495,TCK-00495,Medium,Closed,Network,Network issue #495,Network ticket with medium priority; currently closed.,2024-05-17,2024-06-14,alice.smith,2024-05-17 17:16:29
496,TCK-00496,Medium,Resolved,Other,Other issue #496,Other ticket with medium priority; currently resolved.,2024-01-20,2024-01-21,diana.lee,2024-01-20 17:14:08
497,TCK-00497,Medium,Open,Security,Security issue #497,Security ticket with medium priority; currently open.,2024-07-04,,bob.jones,2024-07-04 12:05:00
498,TCK-00498,Medium,Resolved,Other,Other issue #498,Other ticket with medium priority; currently resolved.,2024-03-24,2024-03-29,ivan.ali,2024-03-24 18:30:00
499,TCK-00499,Medium,In Progress,Other,Other issue #499,Other ticket with medium priority; currently in progress.,2024-09-18,,eve.owens,2024-09-18 09:03:46
500,TCK-00500,Low,Resolved,Software,Software issue #500,Software ticket with low priority; currently resolved.,2024-06-27,2024-06-29,frank.wong,2024-06-27 15:07:21
501,TCK-00501,Critical,On Hold,Network,Network issue #501,Network ticket with critical priority; currently on hold.,2024-02-03,,bob.jones,2024-02-03 16:33:15
502,TCK-00502,Critical,Open,Security,Security issue #502,Security ticket with critical priority; currently open.,2024-03-15,,judy.chen,2024-03-15 08:26:38
503,TCK-00503,Medium,Open,Hardware,Hardware issue #503,Hardware ticket with medium priority; currently open.,2024-10-24,,,2024-10-24 11:36:46
504,TCK-00504,High,Closed,Access,Access issue #504,Access ticket with high priority; currently closed.,2024-07-26,2024-08-23,diana.lee,2024-07-26 18:49:35
505,TCK-00505,High,Open,Software,Software issue #505,Software ticket with high priority; currently open.,2024-08-02,,alice.smith,2024-08-02 12:27:49
506,TCK-00506,High,Resolved,Access,Access issue #506,Access ticket with high priority; currently resolved.,2024-06-25,2024-07-13,alice.smith,2024-06-25 13:14:24
507,TCK-00507,Critical,Open,Hardware,Hardware issue #507,Hardware ticket with critical priority; currently open.,2024-05-07,,grace.patel,2024-05-07 09:31:07
508,TCK-00508,Critical,In Progress,Other,Other issue #508,Other ticket with critical priority; currently in progress.,2024-10-16,,diana.lee,2024-10-16 17:28:59
509,TCK-00509,Low,Closed,Security,Security issue #509,Security ticket with low priority; currently closed.,2024-03-27,2024-04-11,heidi.ng,2024-03-27 16:05:26
510,TCK-00510,High,Resolved,Access,Access issue #510,Access ticket with high priority; currently resolved.,2024-04-21,2024-04-29,diana.lee,2024-04-21 10:32:12
511,TCK-00511,Low,Closed,Other,Other issue #511,Other ticket with low priority; currently closed.,2024-11-05,2024-11-11,grace.patel,2024-11-05 17:59:24
512,TCK-00512,Medium,Open,Security,Security issue #512,Security ticket with medium priority; currently open.,2024-11-03,,judy.chen,2024-11-03 14:20:50
513,TCK-00513,Low,Resolved,Security,Security issue #513,Security ticket with low priority; currently resolved.,2024-08-04,2024-08-17,bob.jones,2024-08-04 08:54:12
514,TCK-00514,High,In Progress,Other,Other issue #514,Other ticket with high priority; currently in progress.,2024-01-08,,eve.owens,2024-01-08 17:12:51
515,TCK-00515,High,Resolved,Hardware,Hardware issue #515,Hardware ticket with high priority; currently resolved.,2024-10-16,2024-10-27,grace.patel,2024-10-16 11:09:07
516,TCK-00516,Medium,On Hold,Other,Other issue #516,Other ticket with medium priority; currently on hold.,2024-07-30,,diana.lee,2024-07-30 08:05:09
517,TCK-00517,High,Resolved,Network,Network issue #517,Network ticket with high priority; currently resolved.,2024-01-26,2024-02-22,heidi.ng,2024-01-26 13:51:44
518,TCK-00518,Critical,On Hold,Network,Network issue #518,Network ticket with critical priority; currently on hold.,2024-04-10,,bob.jones,2024-04-10 14:04:09
519,TCK-00519,High,Resolved,Network,Network issue #519,Network ticket with high priority; currently resolved.,2024-01-20,2024-01-27,diana.lee,2024-01-20 16:41:39
520,TCK-00520,Medium,Resolved,Network,Network issue #520,Network ticket with medium priority; currently resolved.,2024-01-31,2024-02-26,charlie.khan,2024-01-31 14:41:23
521,TCK-00521,Low,Closed,Other,Other issue #521,Other ticket with low priority; currently closed.,2024-01-23,2024-01-28,frank.wong,2024-01-23 14:50:25
522,TCK-00522,High,Closed,Access,Access issue #522,Access ticket with high priority; currently closed.,2024-06-19,2024-07-01,alice.smith,2024-06-19 10:01:11
523,TCK-00523,Critical,Closed,Access,Access issue #523,Access ticket with critical priority; currently closed.,2024-07-20,2024-08-09,grace.patel,2024-07-20 08:03:27
524,TCK-00524,Medium,On Hold,Software,Software issue #524,Software ticket with medium priority; currently on hold.,2024-05-15,,bob.jones,2024-05-15 10:59:41
525,TCK-00525,Medium,Open,Network,Network issue #525,Network ticket with medium priority; currently open.,2024-07-12,,frank.wong,2024-07-12 10:36:34
526,TCK-00526,Low,Closed,Hardware,Hardware issue #526,Hardware ticket with low priority; currently closed.,2024-08-01,2024-08-17,grace.patel,2024-08-01 10:31:28
527,TCK-00527,Low,In Progress,Access,Access issue #527,Access ticket with low priority; currently in progress.,2024-05-13,,bob.jones,2024-05-13 11:09:24
528,TCK-00528,High,Closed,Other,Other issue #528,Other ticket with high priority; currently closed.,2024-08-25,2024-08-26,grace.patel,2024-08-25 17:03:58
529,TCK-00529,Medium,In Progress,Other,Other issue #529,Other ticket with medium priority; currently in progress.,2024-12-15,,judy.chen,2024-12-15 09:25:13
530,TCK-00530,Medium,Resolved,Security,Security issue #530,Security ticket with medium priority; currently resolved.,2024-07-25,2024-08-11,eve.owens,2024-07-25 15:44:45
531,TCK-00531,Medium,Resolved,Hardware,Hardware issue #531,Hardware ticket with medium priority; currently resolved.,2024-06-30,2024-07-10,frank.wong,2024-06-30 17:45:08
532,TCK-00532,High,Resolved,Software,Software issue #532,Software ticket with high priority; currently resolved.,2024-01-20,2024-01-28,heidi.ng,2024-01-20 12:10:35
533,TCK-00533,Medium,Closed,Hardware,Hardware issue #533,Hardware ticket with medium priority; currently closed.,2024-07-27,2024-08-14,heidi.ng,2024-07-27 10:02:22
534,TCK-00534,Low,Closed,Access,Access issue #534,Access ticket with low priority; currently closed.,2024-05-12,2024-05-15,frank.wong,2024-05-12 16:06:22
535,TCK-00535,Medium,Closed,Hardware,Hardware issue #535,Hardware ticket with medium priority; currently closed.,2024-06-22,2024-06-26,frank.wong,2024-06-22 17:47:08
536,TCK-00536,Medium,On Hold,Security,Security issue #536,Security ticket with medium priority; currently on hold.,2024-02-27,,diana.lee,2024-02-27 12:58:14
537,TCK-00537,Medium,Resolved,Access,Access issue #537,Access ticket with medium priority; currently resolved.,2024-03-10,2024-04-01,grace.patel,2024-03-10 16:48:50
538,TCK-00538,Medium,Open,Other,Other issue #538,Other ticket with medium priority; currently open.,2024-04-07,,heidi.ng,2024-04-07 11:14:40
539,TCK-00539,High,Open,Access,Access issue #539,Access ticket with high priority; currently open.,2024-12-27,,,2024-12-27 09:31:14
540,TCK-00540,Low,Resolved,Network,Network issue #540,Network ticket with low priority; currently resolved.,2024-02-28,2024-03-16,ivan.ali,2024-02-28 11:45:56
541,TCK-00541,Low,Resolved,Other,Other issue #541,Other ticket with low priority; currently resolved.,2024-08-06,2024-08-26,heidi.ng,2024-08-06 13:42:44
542,TCK-00542,Medium,Resolved,Network,Network issue #542,Network ticket with medium priority; currently resolved.,2024-03-10,2024-03-30,bob.jones,2024-03-10 15:27:04
543,TCK-00543,High,Resolved,Access,Access issue #543,Access ticket with high priority; currently resolved.,2024-12-29,2025-01-18,heidi.ng,2024-12-29 08:07:03
544,TCK-00544,High,In Progress,Access,Access issue #544,Access ticket with high priority; currently in progress.,2024-01-26,,frank.wong,2024-01-26 15:00:48
545,TCK-00545,Critical,Closed,Access,Access issue #545,Access ticket with critical priority; currently closed.,2024-01-20,2024-02-09,frank.wong,2024-01-20 18:40:20
546,TCK-00546,Low,Closed,Software,Software issue #546,Software ticket with low priority; currently closed.,2024-05-21,2024-05-21,grace.patel,2024-05-21 16:21:29
547,TCK-00547,Medium,Resolved,Software,Software issue #547,Software ticket with medium priority; currently resolved.,2024-07-31,2024-08-14,frank.wong,2024-07-31 12:35:02
548,TCK-00548,Low,Resolved,Access,Access issue #548,Access ticket with low priority; currently resolved.,2024-07-25,2024-07-25,judy.chen,2024-07-25 16:19:44
549,TCK-00549,Low,In Progress,Software,Software issue #549,Software ticket with low priority; currently in progress.,2024-09-12,,bob.jones,2024-09-12 15:30:21
550,TCK-00550,Low,Closed,Network,Network issue #550,Network ticket with low priority; currently closed.,2024-08-28,2024-09-04,bob.jones,2024-08-28 08:18:43
551,TCK-00551,High,Closed,Software,Software issue #551,Software ticket with high priority; currently closed.,2024-03-19,2024-04-03,grace.patel,2024-03-19 18:54:20
552,TCK-00552,High,Resolved,Other,Other issue #552,Other ticket with high priority; currently resolved.,2024-09-26,2024-09-28,judy.chen,2024-09-26 18:48:47
553,TCK-00553,Low,Open,Software,Software issue #553,Software ticket with low priority; currently open.,2024-09-12,,diana.lee,2024-09-12 12:03:15
554,TCK-00554,Medium,Resolved,Network,Network issue #554,Network ticket with medium priority; currently resolved.,2024-12-21,2024-12-26,eve.owens,2024-12-21 12:26:28
555,TCK-00555,Medium,Open,Security,Security issue #555,Security ticket with medium priority; currently open.,2024-11-11,,,2024-11-11 13:22:24
556,TCK-00556,Low,Open,Access,Access issue #556,Access ticket with low priority; currently open.,2024-02-06,,frank.wong,2024-02-06 11:13:19
557,TCK-00557,Medium,In Progress,Other,Other issue #557,Other ticket with medium priority; currently in progress.,2024-12-09,,ivan.ali,2024-12-09 10:10:40
558,TCK-00558,High,In Progress,Hardware,Hardware issue #558,Hardware ticket with high priority; currently in progress.,2024-03-14,,frank.wong,2024-03-14 12:45:25
559,TCK-00559,High,Resolved,Network,Network issue #559,Network ticket with high priority; currently resolved.,2024-05-29,2024-06-20,judy.chen,2024-05-29 14:42:12
560,TCK-00560,High,Open,Other,Other issue #560,Other ticket with high priority; currently open.,2024-06-13,,diana.lee,2024-06-13 14:52:23
